,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
103193,61090,Male,Loyal Customer,31,Personal Travel,Eco,1607,1,4,1,4,5,1,3,5,3,3,4,5,4,5,0,0,neutral or dissatisfied
103194,207,Female,Loyal Customer,40,Business travel,Business,213,0,5,0,5,5,4,5,4,4,1,1,3,4,3,0,0,satisfied
103195,117258,Male,Loyal Customer,53,Personal Travel,Eco,304,4,4,5,4,4,5,4,4,4,4,5,3,4,4,0,0,neutral or dissatisfied
103196,73209,Male,Loyal Customer,11,Personal Travel,Eco,1258,4,4,4,3,3,4,3,3,4,3,4,3,5,3,0,0,neutral or dissatisfied
103197,10075,Female,Loyal Customer,57,Business travel,Business,2390,4,4,4,4,3,4,4,2,2,3,2,3,2,5,0,16,satisfied
103198,80138,Female,Loyal Customer,55,Business travel,Business,2586,4,5,4,4,5,5,5,3,5,4,5,5,3,5,0,0,satisfied
103199,72648,Female,disloyal Customer,61,Personal Travel,Eco,1121,2,5,2,4,5,2,5,5,4,4,3,3,3,5,2,0,neutral or dissatisfied
103200,10865,Male,disloyal Customer,61,Business travel,Business,316,4,4,4,5,5,4,5,5,5,4,5,3,4,5,0,2,satisfied
103201,55361,Male,Loyal Customer,50,Business travel,Business,594,1,5,3,5,5,4,4,1,1,1,1,4,1,4,0,2,neutral or dissatisfied
103202,101037,Male,Loyal Customer,40,Personal Travel,Eco Plus,867,3,5,3,3,1,3,1,1,3,5,5,5,5,1,87,93,neutral or dissatisfied
103203,110640,Male,Loyal Customer,39,Personal Travel,Business,837,2,2,2,4,2,4,4,4,4,2,4,3,4,1,76,68,neutral or dissatisfied
103204,87313,Female,disloyal Customer,8,Business travel,Eco,577,3,4,3,3,2,3,3,2,3,5,5,4,5,2,0,0,neutral or dissatisfied
103205,77237,Female,Loyal Customer,42,Business travel,Business,1590,4,4,4,4,2,4,5,2,2,2,2,4,2,3,0,0,satisfied
103206,105688,Male,Loyal Customer,39,Business travel,Business,883,5,5,5,5,5,4,5,4,4,4,4,4,4,4,3,38,satisfied
103207,31252,Male,Loyal Customer,7,Personal Travel,Eco,524,4,5,4,2,4,4,4,4,3,4,4,4,4,4,0,0,neutral or dissatisfied
103208,9078,Male,Loyal Customer,50,Personal Travel,Eco,108,1,5,0,2,5,0,4,5,5,2,4,5,4,5,0,8,neutral or dissatisfied
103209,124425,Male,Loyal Customer,20,Personal Travel,Eco,1044,5,4,5,3,4,5,4,4,1,5,4,2,1,4,0,0,satisfied
103210,128138,Male,Loyal Customer,51,Business travel,Business,1972,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0,satisfied
103211,16186,Female,Loyal Customer,46,Business travel,Eco,199,2,5,5,5,4,3,3,2,2,2,2,1,2,2,17,9,neutral or dissatisfied
103212,108878,Male,Loyal Customer,50,Business travel,Business,1066,3,3,3,3,2,5,5,5,5,5,5,3,5,5,9,0,satisfied
103213,127429,Male,Loyal Customer,28,Personal Travel,Eco,1009,3,5,3,1,1,3,1,1,4,3,5,5,5,1,0,0,neutral or dissatisfied
103214,62526,Female,Loyal Customer,31,Business travel,Business,1744,2,3,3,3,2,2,2,2,2,2,3,3,4,2,1,24,neutral or dissatisfied
103215,85746,Male,Loyal Customer,38,Business travel,Business,3710,3,2,2,2,3,1,1,3,3,3,3,4,3,2,36,20,neutral or dissatisfied
103216,112778,Male,Loyal Customer,17,Personal Travel,Eco,590,3,4,3,1,4,3,4,4,4,4,4,5,4,4,0,0,neutral or dissatisfied
103217,46570,Male,Loyal Customer,60,Business travel,Eco,125,1,4,5,5,1,1,1,1,2,5,4,1,3,1,0,8,neutral or dissatisfied
103218,73579,Male,Loyal Customer,48,Business travel,Business,204,2,2,2,2,4,4,5,4,4,4,4,4,4,4,0,0,satisfied
103219,109389,Male,Loyal Customer,16,Personal Travel,Eco,1189,2,5,2,4,3,2,3,3,5,5,3,3,4,3,58,49,neutral or dissatisfied
103220,127462,Female,Loyal Customer,26,Business travel,Business,2075,5,1,5,5,4,4,4,4,3,5,3,4,4,4,15,0,satisfied
103221,34680,Male,Loyal Customer,20,Business travel,Eco,264,5,3,3,3,5,5,5,5,3,4,3,5,4,5,12,13,satisfied
103222,93858,Female,Loyal Customer,43,Business travel,Business,2082,1,1,2,1,5,4,5,4,4,5,4,4,4,4,8,0,satisfied
103223,64017,Female,Loyal Customer,49,Business travel,Business,921,2,2,2,2,4,5,5,4,4,4,4,5,4,5,0,0,satisfied
103224,33701,Female,Loyal Customer,52,Business travel,Eco,899,2,1,1,1,3,3,3,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
103225,8356,Male,Loyal Customer,53,Business travel,Business,2777,2,2,3,2,3,4,4,2,2,2,2,1,2,3,34,40,neutral or dissatisfied
103226,16407,Female,Loyal Customer,58,Personal Travel,Eco,463,2,2,2,2,5,3,2,3,3,2,2,2,3,2,0,8,neutral or dissatisfied
103227,48875,Female,disloyal Customer,20,Business travel,Eco,421,3,0,3,1,3,3,4,3,3,4,2,1,3,3,0,0,neutral or dissatisfied
103228,28585,Female,Loyal Customer,16,Personal Travel,Eco,2562,2,4,2,3,5,2,4,5,5,1,3,3,4,5,0,0,neutral or dissatisfied
103229,75397,Female,Loyal Customer,31,Business travel,Business,2585,5,5,4,5,4,4,4,4,3,4,5,5,4,4,0,0,satisfied
103230,57520,Female,Loyal Customer,42,Business travel,Business,3191,5,5,5,5,4,5,4,4,4,4,4,4,4,4,0,0,satisfied
103231,39355,Male,disloyal Customer,21,Business travel,Eco,896,4,4,4,4,2,4,2,2,5,2,1,1,4,2,0,0,satisfied
103232,90678,Female,disloyal Customer,37,Business travel,Business,444,4,4,4,5,3,4,1,3,3,5,5,3,5,3,19,15,satisfied
103233,122483,Male,Loyal Customer,8,Personal Travel,Eco,575,2,5,2,3,5,2,5,5,3,2,5,4,4,5,0,0,neutral or dissatisfied
103234,31217,Female,Loyal Customer,36,Personal Travel,Eco,628,2,4,2,3,3,2,3,3,5,2,4,5,4,3,83,77,neutral or dissatisfied
103235,57173,Female,Loyal Customer,30,Business travel,Business,2227,4,4,4,4,4,4,4,4,1,4,3,4,4,4,0,0,neutral or dissatisfied
103236,66656,Female,Loyal Customer,45,Business travel,Business,3393,4,4,4,4,3,5,4,4,4,4,4,5,4,4,9,0,satisfied
103237,114757,Female,Loyal Customer,39,Business travel,Business,1922,1,1,1,1,5,5,5,4,4,4,4,3,4,4,0,0,satisfied
103238,117980,Female,Loyal Customer,12,Personal Travel,Eco,255,2,3,2,4,4,2,4,4,3,1,5,5,3,4,1,7,neutral or dissatisfied
103239,115417,Male,Loyal Customer,33,Business travel,Business,2512,1,4,4,4,1,1,1,1,3,3,4,4,3,1,19,7,neutral or dissatisfied
103240,48394,Female,Loyal Customer,29,Personal Travel,Eco,674,4,5,4,4,4,4,4,4,4,4,4,4,5,4,0,0,satisfied
103241,68890,Female,Loyal Customer,38,Business travel,Business,3963,1,1,1,1,2,5,5,4,4,4,4,5,4,4,0,0,satisfied
103242,85500,Female,Loyal Customer,47,Personal Travel,Eco,214,3,4,3,3,5,5,4,3,3,3,3,3,3,5,2,0,neutral or dissatisfied
103243,116497,Female,Loyal Customer,70,Personal Travel,Eco,447,3,4,2,1,5,3,1,4,4,2,5,2,4,5,0,0,neutral or dissatisfied
103244,80283,Male,Loyal Customer,51,Business travel,Business,1888,5,5,5,5,4,5,5,4,4,4,4,5,4,4,0,0,satisfied
103245,40358,Female,disloyal Customer,38,Business travel,Eco,1250,3,3,3,1,4,3,4,4,1,2,2,3,2,4,0,0,neutral or dissatisfied
103246,65299,Female,Loyal Customer,34,Personal Travel,Eco Plus,247,1,5,1,4,2,1,2,2,5,3,2,1,4,2,0,0,neutral or dissatisfied
103247,56447,Female,Loyal Customer,63,Personal Travel,Eco,719,2,4,2,5,3,5,4,1,1,2,1,4,1,4,0,0,neutral or dissatisfied
103248,33184,Female,Loyal Customer,58,Business travel,Eco Plus,216,5,4,4,4,5,3,4,5,5,5,5,5,5,2,0,6,satisfied
103249,17736,Female,Loyal Customer,36,Business travel,Business,2550,3,3,3,3,4,4,5,5,5,5,5,3,5,5,5,13,satisfied
103250,110973,Female,disloyal Customer,20,Business travel,Eco,319,4,3,4,4,5,4,5,5,3,3,5,5,5,5,0,0,satisfied
103251,28234,Female,Loyal Customer,39,Business travel,Business,1009,5,5,5,5,2,2,5,5,5,5,5,1,5,1,0,0,satisfied
103252,12922,Female,disloyal Customer,36,Business travel,Eco,274,2,0,2,4,3,2,3,3,5,2,5,4,3,3,0,0,neutral or dissatisfied
103253,84244,Female,Loyal Customer,57,Personal Travel,Eco Plus,432,2,5,2,3,5,4,4,5,5,2,5,4,5,3,0,0,neutral or dissatisfied
103254,39952,Male,Loyal Customer,49,Personal Travel,Eco,1086,4,2,4,4,4,4,4,4,3,4,4,3,4,4,0,0,satisfied
103255,42668,Male,Loyal Customer,54,Business travel,Eco,516,5,4,4,4,5,5,5,5,1,5,5,2,4,5,0,0,satisfied
103256,10480,Female,Loyal Customer,49,Business travel,Business,2726,1,1,1,1,4,5,5,4,4,4,4,3,4,4,0,0,satisfied
103257,35921,Male,Loyal Customer,18,Business travel,Eco Plus,2248,5,2,2,2,5,5,3,5,4,5,3,5,5,5,0,2,satisfied
103258,100035,Male,Loyal Customer,56,Business travel,Business,1995,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0,satisfied
103259,66374,Male,Loyal Customer,30,Business travel,Eco Plus,986,2,5,2,2,2,3,2,2,4,1,4,2,4,2,0,1,neutral or dissatisfied
103260,20059,Female,Loyal Customer,55,Personal Travel,Eco,473,2,3,2,3,1,1,1,2,2,2,2,4,2,4,0,0,neutral or dissatisfied
103261,14881,Female,Loyal Customer,17,Business travel,Business,2682,3,4,4,4,3,3,3,3,1,3,3,2,4,3,0,7,neutral or dissatisfied
103262,90971,Male,Loyal Customer,64,Business travel,Eco,145,4,1,1,1,4,4,4,4,5,4,4,1,5,4,0,18,satisfied
103263,40505,Male,Loyal Customer,10,Personal Travel,Eco,290,3,4,3,3,4,3,5,4,3,5,5,3,4,4,5,0,neutral or dissatisfied
103264,28957,Male,Loyal Customer,14,Business travel,Business,2961,1,3,3,3,1,1,1,1,1,3,2,3,2,1,10,17,neutral or dissatisfied
103265,7429,Male,Loyal Customer,54,Business travel,Business,122,2,3,3,3,2,4,3,2,2,1,2,1,2,2,36,28,neutral or dissatisfied
103266,8915,Female,disloyal Customer,25,Business travel,Business,661,3,4,3,4,5,3,3,5,3,4,4,3,4,5,16,14,neutral or dissatisfied
103267,28031,Female,Loyal Customer,52,Personal Travel,Eco Plus,763,3,3,3,4,5,1,1,2,2,3,2,5,2,5,0,0,neutral or dissatisfied
103268,126760,Male,Loyal Customer,52,Personal Travel,Eco,2402,2,4,2,3,4,2,2,4,2,3,1,5,2,4,0,0,neutral or dissatisfied
103269,64654,Female,Loyal Customer,51,Business travel,Business,1506,1,1,1,1,5,5,4,4,4,4,4,5,4,3,0,0,satisfied
103270,61722,Male,Loyal Customer,45,Business travel,Business,1635,5,4,5,5,3,4,4,4,4,4,4,3,4,4,9,3,satisfied
103271,124941,Female,Loyal Customer,26,Personal Travel,Eco,728,3,3,3,3,4,3,4,4,2,1,1,1,1,4,0,3,neutral or dissatisfied
103272,30694,Male,Loyal Customer,32,Business travel,Business,680,2,1,1,1,2,2,2,2,1,3,3,4,4,2,37,45,neutral or dissatisfied
103273,107384,Male,disloyal Customer,23,Business travel,Eco,725,3,3,3,2,5,3,5,5,4,5,5,4,5,5,29,15,neutral or dissatisfied
103274,53447,Female,Loyal Customer,25,Business travel,Business,2358,1,1,1,1,4,5,4,4,3,4,3,5,4,4,8,0,satisfied
103275,49489,Female,Loyal Customer,37,Business travel,Eco,89,5,1,4,4,5,5,5,5,3,4,3,4,1,5,0,0,satisfied
103276,89248,Male,Loyal Customer,16,Personal Travel,Eco Plus,1947,3,5,3,4,4,3,4,4,4,2,3,5,5,4,0,13,neutral or dissatisfied
103277,3584,Female,Loyal Customer,48,Business travel,Business,1569,3,1,1,1,5,3,4,3,3,3,3,1,3,1,0,2,neutral or dissatisfied
103278,81846,Male,Loyal Customer,48,Personal Travel,Eco,1487,3,4,3,2,1,3,1,1,3,3,5,3,5,1,30,24,neutral or dissatisfied
103279,94217,Female,Loyal Customer,47,Business travel,Business,187,1,1,1,1,3,5,5,5,5,5,5,4,5,3,0,0,satisfied
103280,73682,Male,Loyal Customer,52,Business travel,Business,2285,4,2,2,2,1,4,3,3,3,3,4,3,3,2,0,0,neutral or dissatisfied
103281,34005,Male,disloyal Customer,9,Business travel,Eco,813,3,4,4,4,3,4,2,1,4,2,4,2,3,2,360,347,neutral or dissatisfied
103282,34818,Female,Loyal Customer,20,Personal Travel,Eco,264,2,4,2,3,3,2,3,3,2,4,4,4,3,3,0,0,neutral or dissatisfied
103283,31933,Male,disloyal Customer,35,Business travel,Business,102,3,3,3,2,3,3,3,3,3,5,4,4,5,3,0,0,neutral or dissatisfied
103284,20387,Male,Loyal Customer,29,Business travel,Eco,588,4,1,1,1,4,4,4,4,1,5,4,2,5,4,5,0,satisfied
103285,36515,Male,Loyal Customer,28,Business travel,Business,2529,4,4,4,4,2,2,2,2,3,2,2,4,1,2,3,0,satisfied
103286,73804,Male,Loyal Customer,27,Business travel,Eco Plus,192,5,1,1,1,5,5,5,5,1,2,1,3,4,5,0,0,satisfied
103287,30900,Male,Loyal Customer,58,Business travel,Eco,896,2,4,5,4,2,2,2,2,3,4,1,5,5,2,0,0,satisfied
103288,13427,Female,disloyal Customer,37,Business travel,Eco,409,3,0,3,3,5,3,5,5,2,4,4,3,1,5,0,0,neutral or dissatisfied
103289,8796,Male,Loyal Customer,27,Business travel,Business,1839,2,5,1,5,2,3,2,2,2,4,3,4,3,2,50,57,neutral or dissatisfied
103290,19289,Female,disloyal Customer,39,Business travel,Business,299,4,4,4,3,2,4,2,2,4,3,2,4,3,2,89,107,neutral or dissatisfied
103291,38936,Female,Loyal Customer,66,Personal Travel,Eco,320,1,5,1,5,3,2,3,4,4,1,4,2,4,2,0,0,neutral or dissatisfied
103292,113742,Female,Loyal Customer,10,Personal Travel,Eco,258,4,4,4,4,1,4,1,1,4,3,2,2,4,1,0,0,satisfied
103293,126159,Male,Loyal Customer,34,Business travel,Business,3108,4,3,3,3,1,3,3,4,4,3,4,4,4,3,0,3,neutral or dissatisfied
103294,9819,Male,Loyal Customer,56,Business travel,Business,451,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,21,satisfied
103295,113029,Female,Loyal Customer,29,Business travel,Business,3586,3,3,5,3,4,4,4,4,4,5,5,5,4,4,53,46,satisfied
103296,61701,Male,disloyal Customer,25,Business travel,Eco,1635,2,2,2,2,5,2,2,5,1,1,2,3,3,5,9,7,neutral or dissatisfied
103297,27014,Female,Loyal Customer,47,Personal Travel,Eco,867,2,5,2,4,1,1,2,4,4,2,1,4,4,1,0,0,neutral or dissatisfied
103298,129031,Female,Loyal Customer,31,Business travel,Business,1846,1,1,1,1,4,5,5,4,3,4,5,5,3,5,171,194,satisfied
103299,48487,Female,disloyal Customer,36,Business travel,Eco,964,3,3,3,1,4,3,3,4,5,4,5,5,1,4,42,37,neutral or dissatisfied
103300,45781,Female,disloyal Customer,39,Business travel,Business,391,5,5,5,1,4,5,4,4,4,4,5,4,1,4,88,79,satisfied
103301,40783,Female,disloyal Customer,25,Business travel,Eco,541,3,1,3,4,5,3,5,5,4,2,3,3,3,5,0,3,neutral or dissatisfied
103302,35833,Female,Loyal Customer,40,Business travel,Eco,1023,2,4,3,4,2,1,2,2,3,4,4,3,3,2,7,0,neutral or dissatisfied
103303,80763,Female,Loyal Customer,28,Business travel,Eco,629,4,2,2,2,4,4,4,4,2,1,3,1,3,4,114,103,neutral or dissatisfied
103304,95727,Female,Loyal Customer,42,Business travel,Business,181,0,4,1,1,4,5,5,3,3,3,3,4,3,4,7,0,satisfied
103305,21571,Female,Loyal Customer,46,Business travel,Eco Plus,164,3,3,3,3,3,4,3,2,2,3,2,3,2,2,0,0,neutral or dissatisfied
103306,53918,Female,Loyal Customer,46,Business travel,Eco Plus,191,5,1,1,1,1,4,5,5,5,5,5,3,5,4,0,0,satisfied
103307,32228,Male,Loyal Customer,49,Business travel,Business,3539,2,2,2,2,4,3,3,5,5,5,3,5,5,1,0,0,satisfied
103308,120576,Female,Loyal Customer,48,Personal Travel,Eco Plus,2176,1,1,1,3,4,4,4,5,5,1,3,2,5,4,0,0,neutral or dissatisfied
103309,125445,Female,Loyal Customer,59,Business travel,Business,2845,4,4,4,4,4,3,4,4,4,4,4,4,4,4,15,7,satisfied
103310,99564,Female,Loyal Customer,30,Business travel,Business,808,2,2,2,2,3,3,3,3,4,4,5,5,4,3,0,0,satisfied
103311,65391,Male,Loyal Customer,37,Personal Travel,Eco,432,4,4,4,1,2,4,1,2,5,2,5,4,4,2,103,103,neutral or dissatisfied
103312,21478,Male,Loyal Customer,53,Business travel,Eco,331,3,2,3,2,3,3,3,3,2,3,2,1,3,3,0,0,neutral or dissatisfied
103313,69023,Female,Loyal Customer,42,Business travel,Business,1389,1,1,1,1,5,4,5,5,5,5,5,4,5,5,0,0,satisfied
103314,113776,Male,Loyal Customer,48,Personal Travel,Eco,386,4,5,4,4,3,4,3,3,3,3,4,5,5,3,37,37,neutral or dissatisfied
103315,60931,Male,Loyal Customer,55,Business travel,Business,1936,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,0,satisfied
103316,107378,Female,Loyal Customer,52,Personal Travel,Business,725,3,2,3,3,3,3,4,3,3,3,3,2,3,1,32,26,neutral or dissatisfied
103317,46067,Male,Loyal Customer,25,Business travel,Business,495,2,1,1,1,2,2,2,2,2,1,3,4,3,2,0,17,neutral or dissatisfied
103318,112045,Female,disloyal Customer,25,Business travel,Eco,1015,3,3,3,4,3,3,3,3,5,2,4,2,5,3,0,0,neutral or dissatisfied
103319,12178,Female,Loyal Customer,30,Business travel,Business,1214,3,3,2,3,4,4,4,4,5,4,2,1,4,4,0,2,satisfied
103320,118053,Female,Loyal Customer,27,Business travel,Business,2078,4,4,4,4,5,5,5,5,3,4,4,5,5,5,3,0,satisfied
103321,92744,Male,Loyal Customer,35,Personal Travel,Eco,1298,5,5,5,3,2,5,2,2,4,3,3,5,4,2,0,0,satisfied
103322,97877,Male,Loyal Customer,49,Business travel,Business,3805,5,5,5,5,2,4,5,5,5,5,5,5,5,5,13,13,satisfied
103323,8657,Male,Loyal Customer,48,Business travel,Business,3717,1,1,3,1,5,4,5,5,5,5,5,4,5,5,0,0,satisfied
103324,122084,Male,Loyal Customer,56,Personal Travel,Eco,130,3,0,0,3,3,0,3,3,2,4,5,3,4,3,0,0,neutral or dissatisfied
103325,62434,Male,Loyal Customer,42,Personal Travel,Eco Plus,1670,1,4,1,4,4,1,4,4,2,5,4,1,4,4,5,0,neutral or dissatisfied
103326,84465,Male,Loyal Customer,58,Business travel,Business,1873,3,3,3,3,3,5,5,5,5,5,5,3,5,3,0,10,satisfied
103327,80115,Female,Loyal Customer,62,Personal Travel,Eco,1626,0,5,0,3,5,3,4,1,1,0,5,3,1,4,0,0,satisfied
103328,10343,Female,Loyal Customer,54,Business travel,Business,2373,4,4,4,4,4,5,5,4,4,4,4,4,4,5,0,0,satisfied
103329,1145,Male,Loyal Customer,27,Personal Travel,Eco,113,5,4,5,4,1,5,1,1,4,1,1,3,5,1,0,0,satisfied
103330,116052,Female,Loyal Customer,31,Personal Travel,Eco,333,3,5,3,3,4,3,4,4,5,3,5,5,5,4,0,0,neutral or dissatisfied
103331,59476,Male,Loyal Customer,59,Business travel,Business,921,5,5,5,5,2,5,5,3,3,3,3,4,3,3,13,0,satisfied
103332,24416,Male,Loyal Customer,61,Business travel,Eco,634,1,2,2,2,1,1,1,1,1,2,3,2,4,1,0,0,neutral or dissatisfied
103333,111265,Male,Loyal Customer,29,Business travel,Business,1567,4,4,5,4,5,5,5,5,4,2,4,3,5,5,15,15,satisfied
103334,59821,Female,Loyal Customer,16,Personal Travel,Business,937,3,5,3,4,5,3,5,5,1,3,5,4,4,5,1,0,neutral or dissatisfied
103335,10235,Male,Loyal Customer,43,Business travel,Business,1517,1,5,1,1,1,4,4,2,2,2,1,3,2,3,0,0,neutral or dissatisfied
103336,17352,Female,Loyal Customer,11,Business travel,Business,1834,2,1,1,1,2,2,2,2,4,5,4,4,4,2,0,0,neutral or dissatisfied
103337,91522,Male,Loyal Customer,36,Personal Travel,Eco Plus,1626,1,3,1,2,2,1,2,2,3,3,3,3,2,2,0,0,neutral or dissatisfied
103338,67165,Male,Loyal Customer,47,Personal Travel,Eco,985,4,5,3,1,5,3,5,5,3,3,4,4,4,5,4,0,satisfied
103339,27838,Male,Loyal Customer,47,Personal Travel,Eco,1448,3,2,3,3,3,3,3,3,1,5,1,3,2,3,0,0,neutral or dissatisfied
103340,40334,Female,Loyal Customer,70,Personal Travel,Eco Plus,347,2,5,2,4,3,4,5,4,4,2,4,5,4,3,0,0,neutral or dissatisfied
103341,10621,Female,Loyal Customer,39,Business travel,Eco,458,1,2,2,2,1,1,1,1,4,2,2,4,3,1,31,31,neutral or dissatisfied
103342,107558,Female,Loyal Customer,10,Business travel,Business,1521,5,5,5,5,4,4,4,4,4,5,4,5,5,4,0,0,satisfied
103343,13414,Female,disloyal Customer,32,Business travel,Eco,409,2,0,3,4,2,3,2,2,3,5,2,1,4,2,8,1,neutral or dissatisfied
103344,39585,Male,Loyal Customer,28,Business travel,Business,3864,1,1,1,1,2,2,2,2,5,4,5,1,1,2,0,0,satisfied
103345,95334,Male,Loyal Customer,47,Personal Travel,Eco,189,3,4,3,3,1,3,4,1,5,4,5,5,5,1,12,7,neutral or dissatisfied
103346,3742,Female,Loyal Customer,41,Personal Travel,Eco,544,3,3,3,4,2,3,2,2,3,4,3,1,5,2,75,81,neutral or dissatisfied
103347,100063,Female,Loyal Customer,68,Personal Travel,Eco,281,3,4,4,4,2,3,4,1,1,4,1,1,1,1,10,18,neutral or dissatisfied
103348,71554,Female,Loyal Customer,44,Business travel,Business,1197,2,2,2,2,3,5,5,4,4,4,4,4,4,3,1,0,satisfied
103349,25101,Female,Loyal Customer,14,Personal Travel,Eco,369,1,5,1,4,2,1,4,2,1,3,5,3,5,2,0,0,neutral or dissatisfied
103350,981,Male,Loyal Customer,57,Business travel,Business,2747,2,4,4,4,2,3,3,4,4,4,2,4,4,3,0,0,neutral or dissatisfied
103351,119995,Female,Loyal Customer,31,Business travel,Business,2532,5,3,5,5,4,4,4,4,5,4,4,3,4,4,0,16,satisfied
103352,115419,Female,Loyal Customer,52,Business travel,Business,2108,1,5,5,5,5,4,3,1,1,1,1,1,1,1,0,0,neutral or dissatisfied
103353,55237,Female,disloyal Customer,25,Business travel,Business,1009,5,4,4,3,1,4,1,1,5,2,4,5,4,1,0,0,satisfied
103354,96736,Male,Loyal Customer,59,Personal Travel,Eco,696,4,4,4,3,5,4,5,5,3,5,5,4,4,5,0,0,neutral or dissatisfied
103355,56625,Male,Loyal Customer,41,Business travel,Eco,937,1,4,4,4,1,1,1,1,1,3,2,4,2,1,0,0,neutral or dissatisfied
103356,29338,Female,Loyal Customer,17,Personal Travel,Eco,550,2,0,2,4,4,2,4,4,3,2,5,5,5,4,0,9,neutral or dissatisfied
103357,110139,Female,Loyal Customer,44,Business travel,Business,3891,5,5,5,5,2,4,5,3,3,3,3,3,3,3,54,38,satisfied
103358,24246,Female,Loyal Customer,66,Personal Travel,Eco,170,4,5,0,3,4,5,5,3,3,0,3,5,3,3,31,38,satisfied
103359,29741,Female,Loyal Customer,52,Business travel,Business,2119,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0,0,satisfied
103360,4014,Male,disloyal Customer,25,Business travel,Eco,483,3,2,3,4,3,5,5,2,2,3,4,5,3,5,300,317,neutral or dissatisfied
103361,32268,Female,Loyal Customer,36,Business travel,Eco,163,5,2,2,2,5,5,5,5,4,1,5,3,1,5,0,0,satisfied
103362,13709,Male,Loyal Customer,54,Business travel,Business,2231,2,2,2,2,5,4,4,4,4,4,4,4,4,4,79,83,satisfied
103363,37198,Female,Loyal Customer,55,Business travel,Eco Plus,1179,3,5,5,5,3,3,3,3,3,3,3,1,3,1,4,24,neutral or dissatisfied
103364,28869,Female,Loyal Customer,51,Business travel,Eco,956,4,5,5,5,2,5,4,4,4,4,4,3,4,2,0,0,satisfied
103365,93138,Female,disloyal Customer,12,Business travel,Eco,1075,1,1,1,3,1,1,1,1,2,2,3,3,3,1,9,0,neutral or dissatisfied
103366,101191,Male,Loyal Customer,54,Personal Travel,Eco,1090,3,3,3,4,4,3,2,4,2,2,2,2,1,4,20,1,neutral or dissatisfied
103367,45328,Male,Loyal Customer,48,Business travel,Eco,150,2,2,5,2,2,2,2,2,4,1,3,4,2,2,0,4,neutral or dissatisfied
103368,22531,Male,Loyal Customer,56,Personal Travel,Eco Plus,143,2,3,2,5,5,2,5,5,2,4,1,5,4,5,0,2,neutral or dissatisfied
103369,57542,Male,Loyal Customer,48,Personal Travel,Eco,413,1,4,5,2,2,5,2,2,4,3,5,4,5,2,0,0,neutral or dissatisfied
103370,17852,Female,Loyal Customer,51,Personal Travel,Eco,615,2,4,2,3,2,3,4,2,2,2,2,1,2,1,0,0,neutral or dissatisfied
103371,77216,Female,Loyal Customer,45,Business travel,Business,1590,2,2,5,2,2,5,5,4,4,4,4,3,4,3,10,3,satisfied
103372,28772,Female,Loyal Customer,30,Business travel,Business,1763,3,3,3,3,4,4,4,4,4,3,5,3,4,4,9,0,satisfied
103373,9565,Male,Loyal Customer,40,Business travel,Business,2917,0,0,0,1,5,5,4,3,3,3,3,4,3,3,0,0,satisfied
103374,4570,Male,Loyal Customer,69,Personal Travel,Eco,561,2,4,2,4,1,2,1,1,3,1,3,2,4,1,0,0,neutral or dissatisfied
103375,107643,Female,Loyal Customer,40,Business travel,Business,3474,1,1,1,1,3,5,4,4,4,4,4,3,4,5,53,53,satisfied
103376,47654,Male,Loyal Customer,51,Business travel,Eco,1464,1,5,5,5,1,1,1,1,1,3,3,3,3,1,57,53,neutral or dissatisfied
103377,40387,Female,Loyal Customer,32,Business travel,Eco Plus,1250,5,3,3,3,5,5,5,5,1,2,3,1,3,5,0,0,satisfied
103378,87637,Female,Loyal Customer,51,Business travel,Business,591,2,2,2,2,2,5,4,4,4,4,4,5,4,3,13,12,satisfied
103379,9588,Female,Loyal Customer,33,Business travel,Business,3509,4,4,4,4,2,2,4,4,4,4,4,1,4,4,0,0,satisfied
103380,65204,Female,Loyal Customer,58,Business travel,Business,1794,1,1,1,1,2,4,5,4,4,4,4,5,4,4,1,0,satisfied
103381,128412,Male,Loyal Customer,26,Business travel,Business,647,1,5,5,5,1,1,1,1,1,5,4,1,4,1,4,0,neutral or dissatisfied
103382,16876,Female,disloyal Customer,10,Business travel,Eco,708,2,2,2,3,1,2,1,1,1,5,3,2,3,1,25,24,neutral or dissatisfied
103383,101754,Female,Loyal Customer,35,Business travel,Eco,1590,3,2,2,2,3,3,3,3,5,4,1,2,3,3,0,0,satisfied
103384,47064,Male,disloyal Customer,39,Business travel,Eco,239,3,5,3,2,5,3,5,5,1,4,3,3,2,5,10,0,neutral or dissatisfied
103385,118287,Female,Loyal Customer,25,Business travel,Business,2195,2,5,5,5,2,2,2,2,3,4,4,1,3,2,25,17,neutral or dissatisfied
103386,115873,Female,disloyal Customer,20,Business travel,Eco,308,5,4,5,3,4,5,4,4,1,5,4,3,4,4,1,0,satisfied
